name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2022-08-06,36,17.6,27.3,34.4,17.6,26.7,12.3,43.6,0,0,0,,0,0,26.1,13,346.9,1012.2,11.2,18.4,307.8,26.6,9,10,2022-08-06T05:28:01,2022-08-06T19:55:42,0.3,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-07,31.8,19.9,26.2,32.3,19.9,26.4,16.4,56.1,0,0,0,,0,0,28.8,16.1,308.9,1014.6,31,16.6,297.7,25.8,9,10,2022-08-07T05:29:10,2022-08-07T19:54:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-08,30.8,21.3,25.8,31.3,21.3,26.1,16.8,58.3,1.398,100,20.83,rain,0,0,34.6,16.4,53.8,1016.4,52.4,15.6,267,23.1,9,10,2022-08-08T05:30:19,2022-08-08T19:52:54,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-09,27.6,19.9,23.3,28.4,19.9,23.3,17.7,71.7,0.635,100,8.33,rain,0,0,21.6,17,316.1,1018.9,66.7,12.7,228.4,19.9,7,10,2022-08-09T05:31:28,2022-08-09T19:51:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-10,29.7,18.6,23.3,28.9,18.6,23.2,15.5,66,0.338,100,4.17,rain,0,0,37.1,18.8,326.1,1018.5,56.4,14.8,288.8,25,9,10,2022-08-10T05:32:37,2022-08-10T19:50:00,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2022-08-11,29.2,15.5,22.5,28,15.5,22.2,12.2,56.6,0,0,0,,0,0,30.8,13.4,327.7,1016.9,31.9,19.8,299.9,25.9,9,10,2022-08-11T05:33:47,2022-08-11T19:48:31,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-12,30,16,23.5,28.9,16,23.2,11.7,50.3,0,0,0,,0,0,26.1,8.8,9.5,1015,58.1,17.6,256.5,22.1,8,10,2022-08-12T05:34:57,2022-08-12T19:47:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-13,24.1,18.9,21,24.1,18.9,21,14.7,67.7,0.888,100,8.33,rain,0,0,18.9,15.6,307.4,1012.4,85.8,14.9,96,8.1,5,10,2022-08-13T05:36:07,2022-08-13T19:45:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-14,26.2,17.7,21,26.2,17.7,21,17.2,80.4,7.943,100,33.33,rain,0,0,26.5,9.6,277.2,1009.8,77.2,10.3,128.5,11.2,5,10,2022-08-14T05:37:17,2022-08-14T19:43:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-15,32,17.6,24.5,31.5,17.6,24.5,15.8,62.4,0.252,100,8.33,rain,0,0,27.9,14.2,181.7,1007.7,41.2,15,248.7,21.5,8,10,2022-08-15T05:38:27,2022-08-15T19:42:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-16,32.1,20.5,26,31.4,20.5,25.8,15.3,53.9,1.595,100,29.17,rain,0,0,39.6,20,269.3,1009.4,39.7,16.8,273.2,23.6,8,10,2022-08-16T05:39:37,2022-08-16T19:40:49,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-17,33.5,19.5,26.4,32.8,19.5,26.3,15.1,52.8,0,0,0,,0,0,28.3,13.5,293.4,1011.5,15.6,18.7,280.8,24.3,8,10,2022-08-17T05:40:48,2022-08-17T19:39:14,0.68,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-18,36.1,20.1,28.1,35.1,20.1,27.8,14.8,47.8,0,0,0,,0,0,21.6,9.2,141.8,1011.8,7.4,16.2,282,24.5,8,10,2022-08-18T05:41:58,2022-08-18T19:37:37,0.71,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-19,38.1,21.9,29.8,37.7,21.9,29.8,15.3,43.9,0.055,100,4.17,rain,0,0,33.4,19.4,103.9,1009.9,22.8,15.7,280.3,24.4,8,10,2022-08-19T05:43:08,2022-08-19T19:35:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-20,27.1,21.2,24,27.4,21.2,24,18.6,73.2,11.082,100,33.33,rain,0,0,44.6,17.4,7.3,1009.8,70.1,12.4,161.5,13.9,5,30,2022-08-20T05:44:19,2022-08-20T19:34:20,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-21,21.7,19.1,20.1,21.7,19.1,20.1,19.3,95.5,20.516,100,66.67,rain,0,0,19.8,13.2,294.2,1009.3,89,9.6,203.3,17.6,8,10,2022-08-21T05:45:29,2022-08-21T19:32:40,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-22,23.9,18.8,20.3,23.9,18.8,20.3,18.1,87.7,8.935,100,45.83,rain,0,0,18.9,10.5,274.7,1009.5,82.6,10.1,146.2,12.6,6,10,2022-08-22T05:46:40,2022-08-22T19:31:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-23,21.6,17.8,19.5,21.6,17.8,19.5,18.4,93.7,20.927,100,50,rain,0,0,19.4,8,329.1,1012.9,87.7,10.1,79.6,7,3,10,2022-08-23T05:47:50,2022-08-23T19:29:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-24,25.1,18.7,21.3,25.1,18.7,21.3,18.7,86.4,0.083,100,8.33,rain,0,0,23.8,10.6,288.8,1015.7,82.3,9.9,172,14.8,6,10,2022-08-24T05:49:01,2022-08-24T19:27:36,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-25,30,17.7,23,31.8,17.7,23.4,18.9,80.2,0,0,0,,0,0,17.1,9.2,308.2,1014.4,53.7,8.7,262.9,22.7,8,30,2022-08-25T05:50:11,2022-08-25T19:25:52,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-26,32.4,19.8,25.2,32.6,19.8,25.6,18.7,70.4,0,0,0,,0,0,18.9,12.8,304.2,1010.8,24.9,12,264.8,22.9,8,30,2022-08-26T05:51:22,2022-08-26T19:24:08,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-27,32.1,18.6,25.3,32.4,18.6,25.5,17.4,65.1,0.014,100,4.17,rain,0,0,20.2,9.4,136.7,1010.3,22.2,13.8,263.7,22.9,8,30,2022-08-27T05:52:32,2022-08-27T19:22:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-28,33.1,19.3,25.5,33,19.3,25.7,17.1,62.4,0,0,0,,0,0,20.2,9.1,277.2,1012.4,17.9,15.3,261.7,22.6,8,10,2022-08-28T05:53:43,2022-08-28T19:20:38,0.04,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-29,28.7,19.5,22.7,29.4,19.5,22.8,18.3,77.9,8.696,100,20.83,rain,0,0,20.2,15.4,325,1016.4,59,12.8,223,19.4,7,10,2022-08-29T05:54:53,2022-08-29T19:18:52,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-30,26.8,18.5,21.6,27.9,18.5,21.6,18.3,82.5,9.327,100,20.83,rain,0,0,17.6,12,259.7,1017.3,75,12.3,244.9,21.1,8,10,2022-08-30T05:56:03,2022-08-30T19:17:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-31,28.6,18.1,22.6,29.3,18.1,22.7,18.4,78.9,3.604,100,16.67,rain,0,0,23,8.5,28.8,1014.8,65,10.7,247.5,21.4,8,10,2022-08-31T05:57:14,2022-08-31T19:15:18,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-01,20.4,17.2,19.3,20.4,17.2,19.3,17.6,90.1,7.59,100,29.17,rain,0,0,30.1,12.6,334,1013.4,83.1,10.2,165.2,14.3,5,10,2022-09-01T05:58:24,2022-09-01T19:13:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-02,17.1,14.7,15.4,17.1,14.7,15.4,15,97.6,21.498,100,79.17,rain,0,0,16.6,13.6,261.3,1015.8,96.5,6.8,9.2,0.9,0,10,2022-09-02T05:59:34,2022-09-02T19:11:41,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-03,22.3,15.2,17.9,22.3,15.2,17.9,14.8,83.7,0.178,100,4.17,rain,0,0,20.2,8.5,303.7,1017.9,69.4,10.7,146.9,12.5,6,10,2022-09-03T06:00:45,2022-09-03T19:09:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-04,24.3,14.1,19.2,24.3,14.1,19.2,14.9,77.1,0.014,100,4.17,rain,0,0,30.1,11.6,94.9,1020.2,56.6,11.5,227.1,19.7,7,10,2022-09-04T06:01:55,2022-09-04T19:08:02,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-05,26,15.1,20.2,26,15.1,20.2,14.8,73,0,0,0,,0,0,22,13.2,70.8,1023.2,51.3,14.2,220.6,19.1,8,10,2022-09-05T06:03:05,2022-09-05T19:06:12,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-06,26.9,14.9,21.1,27.3,14.9,21.1,15.1,71.4,0,0,0,,0,0,19.8,12.6,101.7,1020.7,27.3,14.7,243.9,21.3,8,10,2022-09-06T06:04:16,2022-09-06T19:04:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-07,28.5,17.3,22.7,28.4,17.3,22.7,14.5,61.2,0,0,0,,0,0,37.9,16.2,115,1017.4,22.5,16.3,224.3,19.5,8,10,2022-09-07T06:05:26,2022-09-07T19:02:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-08,29.4,19.2,24.3,29.8,19.2,24.4,15.3,58.1,0.034,100,4.17,rain,0,0,35.7,19.7,123.4,1014.7,58.7,14.5,233.4,20.1,8,10,2022-09-08T06:06:36,2022-09-08T19:00:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-09,27.3,20,23.4,28.1,20,23.6,17.2,68.8,2.078,100,12.5,rain,0,0,30.6,17.4,157,1013.8,66.1,14.8,183.6,15.8,7,10,2022-09-09T06:07:46,2022-09-09T18:58:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-10,24.7,18.5,21.3,24.7,18.5,21.3,17,77.3,2.25,100,12.5,rain,0,0,29.7,18.1,277.6,1013.2,70.1,13.8,230.8,20.2,7,10,2022-09-10T06:08:57,2022-09-10T18:56:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-11,21.4,14.6,18.1,21.4,14.6,18.1,13.5,75.4,0.214,100,8.33,rain,0,0,23,13.8,301,1014.8,58.2,16.6,166.5,14.6,7,10,2022-09-11T06:10:07,2022-09-11T18:55:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-12,22,13.2,16.9,22,13.2,16.9,12.6,77.6,0.954,100,12.5,rain,0,0,23.4,15,310.8,1015,63,16.3,193.3,16.7,7,10,2022-09-12T06:11:17,2022-09-12T18:53:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-13,23.2,10.9,16.7,23.2,10.9,16.7,10.3,69.9,0,0,0,,0,0,26.1,12.3,324.9,1014.5,35.1,16.4,227.6,19.5,8,10,2022-09-13T06:12:28,2022-09-13T18:51:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-14,29.3,12.9,21.2,28.6,12.9,21,11.9,58.4,0,0,0,,0,0,43.2,14.2,154.4,1011.7,48.4,18.6,207.7,18.1,7,10,2022-09-14T06:13:38,2022-09-14T18:49:26,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-15,28.2,20,23.7,28.2,20,23.8,14.8,58.2,0.014,100,4.17,rain,0,0,31,15.2,156.3,1008.8,70,16.6,157.4,13.7,7,10,2022-09-15T06:14:49,2022-09-15T18:47:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-16,21.9,16.6,19.3,21.9,16.6,19.3,16.9,86.6,14.22,100,50,rain,0,0,45.9,9.7,7.1,1008.3,71,14.2,174.3,15.1,6,10,2022-09-16T06:15:59,2022-09-16T18:45:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-17,16.6,11,14.1,16.6,11,14.1,13.4,96.1,31.958,100,25,rain,0,0,52.2,17,331.5,1004.9,95.4,8.1,20.2,1.8,1,10,2022-09-17T06:17:10,2022-09-17T18:43:46,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-18,18,9.7,12.8,18,9,12.8,7.8,74.3,5.687,100,8.33,rain,0,0,50.4,23.2,287.7,1013,62.2,16.5,202.8,17.7,7,10,2022-09-18T06:18:21,2022-09-18T18:41:53,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-19,16.1,8.7,11.7,16.1,7.3,11.3,7.6,76.9,0.22,100,12.5,rain,0,0,38.2,14.7,240.1,1015.2,53.3,16.8,138.3,11.8,7,10,2022-09-19T06:19:31,2022-09-19T18:39:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-20,16.9,8.1,11.6,16.9,7.4,11.4,8.3,81.7,0.98,100,16.67,rain,0,0,34.6,13.8,291.9,1018.5,69.1,18.4,105.5,9,7,10,2022-09-20T06:20:42,2022-09-20T18:38:06,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-21,14.4,7.9,10.2,14.4,7.3,9.8,8.6,90.2,0.863,100,12.5,rain,0,0,32.8,12.1,295,1020.5,68,13.9,140.1,12,5,10,2022-09-21T06:21:53,2022-09-21T18:36:12,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-22,15.9,7,10.3,15.9,6,10,8,87.1,2.036,100,8.33,rain,0,0,28.1,12.6,304.6,1020.9,61.8,14.1,199.2,17.2,7,10,2022-09-22T06:23:05,2022-09-22T18:34:19,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-23,16.7,6.3,10.7,16.7,5.7,10.5,7.2,81,0.156,100,4.17,rain,0,0,18,10,318.2,1020.8,42.5,14.1,195.3,16.8,7,10,2022-09-23T06:24:16,2022-09-23T18:32:26,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-24,20,5.4,12.4,20,5.4,12.3,6.4,70.5,0,0,0,,0,0,23,9.7,136.5,1019.2,32.7,14.6,192.5,16.6,7,10,2022-09-24T06:25:27,2022-09-24T18:30:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-25,21.3,11.2,16.5,21.3,11.2,16.5,8,58.4,0,0,0,,0,0,33.1,15,131.7,1015.6,69.8,16.3,149.3,12.9,7,10,2022-09-25T06:26:39,2022-09-25T18:28:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-26,21.5,16.2,18.2,21.5,16.2,18.2,13.7,75.7,7.242,100,12.5,rain,0,0,41,19.7,138,1009.1,82.6,13.3,78.8,6.7,3,10,2022-09-26T06:27:51,2022-09-26T18:26:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-27,22.1,13.9,16.8,22.1,13.9,16.8,14.8,88.7,11.502,100,16.67,rain,0,0,64.8,34.8,117.2,1002.5,52.5,15.5,162.4,14,6,10,2022-09-27T06:29:02,2022-09-27T18:24:54,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-28,20.5,12.6,15.6,20.5,12.6,15.6,13.2,86.3,6.098,100,12.5,rain,0,0,24.5,10,98.7,1004.4,72.7,14.7,124.4,10.8,6,10,2022-09-28T06:30:15,2022-09-28T18:23:01,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-29,23.6,16.6,19.3,23.6,16.6,19.3,13.4,69.3,0.391,100,8.33,rain,0,0,46.8,18.7,141.7,1004.4,58.6,16.6,121,10.4,6,10,2022-09-29T06:31:27,2022-09-29T18:21:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-09-30,26.9,16.7,20.3,27.1,16.7,20.3,14.4,69.8,0.199,100,4.17,rain,0,0,54,15.6,121,1011.6,62.9,17.8,140.8,12.3,6,10,2022-09-30T06:32:39,2022-09-30T18:19:17,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-01,24.3,15.8,19.6,24.3,15.8,19.6,14.3,72.5,3.061,100,12.5,rain,0,0,40.3,17.3,151.3,1015,66.6,15.2,126.4,10.7,4,10,2022-10-01T06:33:52,2022-10-01T18:17:25,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-02,21.2,12.5,16.1,21.2,12.5,16.1,11.5,76.5,3.506,100,8.33,rain,0,0,51.5,21.6,304.3,1017.9,66.2,15.8,181.2,15.6,6,10,2022-10-02T06:35:05,2022-10-02T18:15:34,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-03,17.6,11.8,14.1,17.6,11.8,14.1,9.8,77.4,3.681,100,8.33,rain,0,0,50.4,26.1,308.8,1018,70.7,15,177.3,15.2,6,10,2022-10-03T06:36:18,2022-10-03T18:13:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-04,16.2,8.4,11.8,16.2,7,11.5,8.8,82.8,0.051,100,4.17,rain,0,0,35.3,10.8,285.4,1022.7,61.3,16.9,132.4,11.3,6,10,2022-10-04T06:37:32,2022-10-04T18:11:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-05,18.2,6.7,11.6,18.2,6.6,11.5,8.6,83.6,0.624,100,4.17,rain,0,0,15.8,10.6,100.3,1029,40.1,11.9,169.7,14.6,6,10,2022-10-05T06:38:45,2022-10-05T18:10:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-06,20.8,7,13.3,20.8,7,13.2,8.9,77.3,0.024,100,4.17,rain,0,0,19.1,10.8,1.4,1028.5,40.9,14,167.1,14.5,6,10,2022-10-06T06:39:59,2022-10-06T18:08:12,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-07,21.2,8.3,14.2,21.2,7.7,14.1,9.9,78.1,0,0,0,,0,0,19.1,11.8,86.8,1027.4,46.9,13.3,166,14.3,6,10,2022-10-07T06:41:13,2022-10-07T18:06:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-08,23.2,11.5,17.1,23.2,11.5,17.1,9.7,63.6,0,0,0,,0,0,61.2,22.1,130.6,1021,37.2,14.6,170.4,14.8,6,10,2022-10-08T06:42:28,2022-10-08T18:04:35,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-09,20.1,10.3,14.4,20.1,10.3,14.4,11.7,85.4,0,0,0,,0,0,23.8,7.8,308.7,1022.1,40.4,10.1,138.8,12,5,10,2022-10-09T06:43:43,2022-10-09T18:02:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-10,19.3,8.9,14.4,19.3,8.5,14.4,10.4,79.1,0,0,0,,0,0,61.2,22,112.2,1023.3,59.6,7.9,120.3,10.4,5,10,2022-10-10T06:44:58,2022-10-10T18:00:59,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-11,18.1,12.8,15.2,18.1,12.8,15.2,10.3,73.1,0,0,0,,0,0,68.4,20.7,125.1,1022,78.7,10.6,139.1,12,6,10,2022-10-11T06:46:13,2022-10-11T17:59:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-12,19.8,11.5,15.6,19.8,11.5,15.6,12.6,83.3,0,0,0,,0,0,14.8,5.9,58.5,1023.7,75,7.4,69.2,6,3,10,2022-10-12T06:47:29,2022-10-12T17:57:26,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-13,20.5,13,15.8,20.5,13,15.8,12.2,79.8,2.505,100,8.33,rain,0,0,26.1,11.6,81.6,1022.3,52.8,9.2,140.4,11.9,5,10,2022-10-13T06:48:45,2022-10-13T17:55:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-14,20.2,10.5,14.7,20.2,10.5,14.7,8.8,69.1,0,0,0,,0,0,39.6,12.2,114.9,1019.2,43,14,131,11.5,5,10,2022-10-14T06:50:01,2022-10-14T17:53:56,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2022-10-15,19.4,9.4,14.6,19.4,8.7,14.5,7.9,65.4,0,0,0,,0,0,36.7,25.3,129.2,1019.8,24.3,14,154.7,13.4,6,10,2022-10-15T06:51:18,2022-10-15T17:52:12,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-16,20.8,12.1,15.9,20.8,12.1,15.9,6.6,55,0,0,0,,0,0,29.5,22.4,120.2,1024.5,12.8,15.5,153.6,13.2,6,10,2022-10-16T06:52:35,2022-10-16T17:50:29,0.71,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-10-17,21.3,8.6,15,21.3,8.1,14.9,6.3,57.9,0,0,0,,0,0,43.2,18.3,114,1031.2,2.7,18.6,155.1,13.3,6,10,2022-10-17T06:53:52,2022-10-17T17:48:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
